36644206.817435	52003792.763044	83253
36644247.090136	52003810.931305	83254
36644287.362830	52003829.099590	83255
36644328.230038	52003847.386030	83256
36644368.502717	52003865.554360	83257
36644409.369911	52003883.840848	83258
36644449.540319	52003902.523842	83259
36644489.812974	52003920.692244	83260
36644529.101088	52003937.595171	83261
36644564.924320	52003953.274703	83262
