36644690.567813	52004044.786174	83351
36644690.572242	52004044.789453	83352
36644690.576671	52004044.792732	83353
36644690.581101	52004044.796011	83354
36644690.585530	52004044.799289	83355
36644696.925185	52004047.131283	83356
36644707.221979	52004051.319456	83357
36644722.664954	52004057.600078	83358
36644742.557331	52004066.369637	83359
36644765.217801	52004076.759114	83360
36644790.154096	52004088.135758	83361
36644816.771696	52004100.381436	83362
36644844.476078	52004113.378015	83363
36644874.066280	52004126.214390	83364
36644904.148741	52004139.683534	83365
36644934.231198	52004153.152691	83366
36644965.502694	52004166.858131	83367
36644996.774186	52004180.563585	83368
36645028.537935	52004194.901812	83369
36645059.604898	52004209.636542	83370
36645090.179595	52004223.738526	83371
36645120.754288	52004237.840525	83372
36645151.328975	52004251.942538	83373
36645183.789483	52004265.884348	83374
36645216.147726	52004280.340798	83375
36645248.998224	52004295.430027	83376
36645281.746455	52004311.033900	83377
36645314.596944	52004326.123162	83378
36645345.766124	52004340.343399	83379
36645376.340777	52004354.445514	83380
36645406.525429	52004367.400247	83381
36645436.607815	52004380.869622	83382
36645466.300200	52004393.191611	83383
36645495.890321	52004406.028243	83384
36645524.988178	52004418.232116	83385
36645553.491511	52004430.317863	83386
36645581.093530	52004443.829378	83387
36645609.392329	52004456.944412	83388
36645609.600941	52004460.694496	83819
36645595.234601	52004458.377093	83820
36645577.895656	52004455.468998	83821
36645557.584104	52004451.970213	83822
36645534.894469	52004447.998874	83823
36645511.712576	52004443.394766	83824
36645486.747119	52004438.436242	83825
36645459.895838	52004433.637935	83826
36645431.957776	52004428.088721	83827
36645404.019714	52004422.539506	83828
36645374.994873	52004416.239387	83829
36645344.780989	52004409.702992	83830
36645314.074846	52004402.533831	83831
36645284.557747	52004395.600949	83832
36645256.331950	52004388.389716	83833
36645228.905198	52004380.267370	83834
36645201.273921	52004373.174282	83835
36645171.961342	52004365.212156	83836
36645142.648762	52004357.250034	83837
36645112.843923	52004348.655153	83838
36645083.039082	52004340.060275	83839
36645053.234239	52004331.465403	83840
36645023.531657	52004322.355909	83841
36644993.336813	52004312.613661	83842
36644963.244229	52004302.356797	83843
36644933.151643	52004292.099940	83844
36644901.870012	52004281.606815	83845
36644870.096119	52004270.480938	83846
36644835.554137	52004257.735142	83847
36644799.925370	52004244.238462	83848
36644763.209816	52004229.990900	83849
36644726.104257	52004214.595978	83850
36644688.896432	52004199.715692	83851
36644650.704078	52004183.569912	83852
36644613.106239	52004167.542286	83853
36644575.508395	52004151.514680	83854
36644538.709584	52004134.575994	83855
36644500.721723	52004117.401057	83856
36644463.430635	52004099.829660	83857
36644425.647275	52004081.625535	83858
36644388.560687	52004063.024955	83859
36644351.474090	52004044.424399	83860
36644315.186520	52004024.912775	83861
36644278.304420	52004005.283042	83862
36644242.815865	52003984.860380	83863
36644206.732778	52003964.319611	83864
36644171.244203	52003943.897004	83865
36644135.857872	52003922.959815	83866
36644100.573785	52003901.508044	83867
36644065.391942	52003879.541693	83868
36644030.702353	52003858.208115	83869
36643995.622739	52003835.727216	83870
36643961.834409	52003812.968007	83871
36643928.148319	52003789.694222	83872
36643893.867694	52003766.302337	83873
36643859.587053	52003742.910485	83874
36643826.003172	52003719.122192	83875
36643792.521529	52003694.819328	83876
36643759.244372	52003669.487289	83877
36643727.156244	52003644.391548	83878
36643696.154894	52003620.046708	83879
36643669.008435	52003598.072623	83880
36643644.527827	52003578.233023	83881
36643625.481186	52003562.147756	83882
36643612.258542	52003550.964148	83883
36643606.048944	52003544.918448	83884
36643609.532428	52003543.526099	83907
36643628.625887	52003553.206413	83908
36643654.546869	52003565.848099	83909
36643686.208573	52003580.700303	83910
36643719.551590	52003596.421516	83911
36643754.575919	52003613.011742	83912
36643791.876081	52003630.589113	83913
36643830.365281	52003648.402767	83914
36643869.346745	52003666.849181	83915
36643908.430453	52003684.781012	83916
36643946.427359	52003701.961997	83917
36643983.829737	52003719.024870	83918
36644018.956270	52003735.100631	83919
36644053.590528	52003750.543669	83920
36644087.528005	52003766.383202	83921
36644122.654521	52003782.459016	83922
36644158.375553	52003798.652981	83923
36644194.198833	52003814.332353	83924
36644230.412121	52003831.159098	83925
36644267.219925	52003848.103996	83926
36644304.622245	52003865.167047	83927
36644342.024558	52003882.230119	83928
36644379.529119	52003898.778597	83929
36644417.525941	52003915.959841	83930
36644457.204066	52003934.010122	83931
36644497.374451	52003952.693175	83932
36644537.544828	52003971.376254	83933
36644572.671267	52003987.452302	83934
36644596.520800	52003998.077987	83935
36644609.585695	52004003.886049	83936
36644617.504405	52004007.601673	83937
36644623.147284	52004010.330143	83938
