Y	36645100.292840	52004206.914729	54.535438	192.980000	 19:53:23.00
Y	36645177.466417	52004241.507719	59.483790	192.620000	 19:53:24.00
Y	36645260.872920	52004278.944175	63.638104	193.070000	 19:53:25.00
Y	36645347.539736	52004318.633438	65.387288	193.060000	 19:53:26.00
Y	36645436.092341	52004358.162593	65.260703	192.390000	 19:53:27.00
Y	36645524.561701	52004395.000564	64.386110	190.280000	 19:53:28.00
Y	36645613.951397	52004427.206937	64.167462	186.680000	 19:53:29.00
Y	36645706.064065	52004451.930147	65.157132	181.200000	 19:53:30.00
Y	36645802.497818	52004467.347864	66.365451	174.400000	 19:53:31.00
Y	36645901.590430	52004469.384995	68.632486	166.080000	 19:53:32.00
Y	36646003.341902	52004458.041426	70.001914	158.880000	 19:53:33.00
Y	36646103.673777	52004435.181421	69.368985	153.430000	 19:53:34.00
Y	36646199.696632	52004402.905567	67.757894	147.130000	 19:53:35.00
Y	36646289.134613	52004360.226639	66.446005	139.470000	 19:53:36.00
Y	36646369.117331	52004306.039303	64.926977	130.200000	 19:53:37.00
Y	36646436.672116	52004239.752901	64.248017	118.910000	 19:53:38.00
Y	36646490.609850	52004161.131214	64.973008	108.010000	 19:53:39.00
Y	36646529.127856	52004073.025937	65.548397	97.560000	 19:53:40.00
Y	36646551.017999	52003978.406937	65.893631	86.800000	 19:53:41.00
Y	36646552.182805	52003882.344840	65.318242	72.810000	 19:53:42.00
Y	36646528.831617	52003788.366364	65.847600	57.970000	 19:53:43.00
Y	36646482.422284	52003701.575971	67.999558	44.310000	 19:53:44.00
Y	36646413.632659	52003624.783219	71.520943	31.010000	 19:53:45.00
Y	36646326.317736	52003560.358904	75.122882	20.130000	 19:53:46.00
Y	36646224.434764	52003510.159094	78.160940	10.730000	 19:53:47.00
Y	36646113.743526	52003473.188192	78.529190	4.520000	 19:53:48.00
Y	36646000.022747	52003445.244640	79.162118	1.340000	 19:53:49.00
Y	36645886.589740	52003418.963152	77.597058	2.500000	 19:53:50.00
Y	36645780.700015	52003392.040585	69.461048	4.020000	 19:53:51.00
Y	36645688.893338	52003365.776269	59.253634	6.430000	 19:53:52.00
Y	36645609.730783	52003331.860125	57.331832	17.870000	 19:53:53.00
Y	36645544.170434	52003279.248697	57.527465	37.080000	 19:53:54.00
Y	36645499.160960	52003207.182843	58.816338	56.690000	 19:53:55.00
Y	36645481.613119	52003121.315124	61.382576	77.040000	 19:53:56.00
Y	36645491.981237	52003028.689950	65.502366	92.610000	 19:53:57.00
Y	36645524.282165	52002934.537782	69.783266	102.230000	 19:53:58.00
Y	36645568.306701	52002837.365168	74.282813	103.880000	 19:53:59.00
Y	36645615.935921	52002734.489198	78.782361	103.150000	 19:54:00.00
Y	36645663.890430	52002626.863186	80.681147	102.680000	 19:54:01.00
Y	36645709.939908	52002522.603161	73.926072	102.190000	 19:54:02.00
Y	36645752.058595	52002428.795935	66.043233	103.540000	 19:54:03.00
Y	36645800.558020	52002346.420031	64.524204	114.260000	 19:54:04.00
Y	36645865.526394	52002280.689062	62.188121	131.300000	 19:54:05.00
Y	36645946.721652	52002239.044105	63.718658	150.810000	 19:54:06.00
Y	36646041.951381	52002223.189463	67.366629	166.390000	 19:54:07.00
Y	36646143.282287	52002232.619258	71.451896	180.220000	 19:54:08.00
Y	36646249.460773	52002261.200221	76.216123	186.600000	 19:54:09.00
Y	36646359.763236	52002297.019852	80.865272	186.110000	 19:54:10.00
Y	36646475.927592	52002331.329240	82.718027	183.740000	 19:54:11.00
Y	36646594.712234	52002358.669837	81.383123	179.370000	 19:54:12.00
Y	36646711.603143	52002370.655480	78.678791	169.500000	 19:54:13.00
Y	36646824.566640	52002358.857667	75.916920	155.620000	 19:54:14.00
Y	36646927.369573	52002320.433166	74.225275	140.710000	 19:54:15.00
Y	36647016.016898	52002259.937893	72.786800	128.420000	 19:54:16.00
Y	36647087.153772	52002191.149409	61.647255	120.200000	 19:54:17.00
Y	36647136.580754	52002119.653211	57.515957	106.990000	 19:54:18.00
Y	36647163.740959	52002038.919302	59.460774	88.680000	 19:54:19.00
Y	36647164.063707	52001950.179824	62.291692	70.500000	 19:54:20.00
Y	36647133.330774	52001862.226423	65.088086	50.580000	 19:54:21.00
Y	36647074.068315	52001784.120382	68.690025	34.200000	 19:54:22.00
Y	36646993.615221	52001716.249514	73.051479	24.940000	 19:54:23.00
Y	36646901.233785	52001652.429152	77.620074	22.840000	 19:54:24.00
Y	36646802.414617	52001586.795437	82.188668	22.830000	 19:54:25.00
Y	36646698.365556	52001516.378588	86.768771	23.270000	 19:54:26.00
Y	36646589.476671	52001442.326043	91.360381	23.410000	 19:54:27.00
Y	36646474.763311	52001363.372391	95.825405	23.750000	 19:54:28.00
Y	36646355.210078	52001280.783152	99.507899	23.480000	 19:54:29.00
Y	36646233.975282	52001197.325438	99.036079	23.690000	 19:54:30.00
Y	36646116.883284	52001117.900634	92.327035	22.780000	 19:54:31.00
Y	36646001.295329	52001052.683379	87.470746	14.050000	 19:54:32.00
Y	36645877.317391	52001014.151762	88.598510	359.250000	 19:54:33.00
Y	36645746.184624	52001011.644682	90.198093	341.890000	 19:54:34.00
Y	36645615.932593	52001045.152885	92.327035	327.930000	 19:54:35.00
Y	36645494.550777	52001105.564226	90.623882	317.080000	 19:54:36.00
Y	36645388.040610	52001184.441807	88.011612	308.320000	 19:54:37.00
Y	36645297.257210	52001271.256905	81.060904	302.060000	 19:54:38.00
Y	36645225.043819	52001354.805925	67.884480	297.270000	 19:54:39.00
