Y	36645113.379389	52004225.028526	55.525108	191.790000	 14:59:56.00
Y	36645201.049815	52004262.777262	59.932594	192.660000	 14:59:57.00
Y	36645287.019861	52004302.862967	62.694464	194.740000	 14:59:58.00
Y	36645371.903088	52004342.197883	63.787705	192.170000	 14:59:59.00
Y	36645461.031137	52004385.051159	64.351587	195.790000	 15:00:00.00
Y	36645544.232988	52004423.517258	61.888919	191.430000	 15:00:01.00
Y	36645628.048384	52004458.895663	60.968295	191.600000	 15:00:02.00
Y	36645713.870906	52004490.393361	61.520669	188.060000	 15:00:03.00
Y	36645801.163236	52004508.274326	61.681779	181.850000	 15:00:04.00
Y	36645892.424807	52004509.290411	62.913113	174.040000	 15:00:05.00
Y	36645987.841087	52004495.618173	64.961500	166.680000	 15:00:06.00
Y	36646088.824687	52004463.258499	68.690025	158.640000	 15:00:07.00
Y	36646191.323154	52004426.384907	71.336818	153.900000	 15:00:08.00
Y	36646267.010955	52004393.812913	65.536890	153.470000	 15:00:09.00
Y	36646340.627428	52004359.224262	61.601224	150.540000	 15:00:10.00
Y	36646422.074919	52004325.656508	61.221467	148.410000	 15:00:11.00
Y	36646486.255148	52004276.353317	57.504449	142.350000	 15:00:12.00
Y	36646509.629731	52004199.148178	55.444554	126.080000	 15:00:13.00
Y	36646551.248858	52004123.428263	57.239770	117.710000	 15:00:14.00
Y	36646573.938177	52004027.898038	58.804830	105.380000	 15:00:15.00
Y	36646597.740236	52003945.428039	55.893358	101.420000	 15:00:16.00
Y	36646608.360322	52003860.873865	55.168367	94.840000	 15:00:17.00
Y	36646605.715160	52003771.544250	56.583826	88.680000	 15:00:18.00
Y	36646580.765612	52003679.388123	56.698904	79.120000	 15:00:19.00
Y	36646531.652174	52003596.875280	54.765594	67.580000	 15:00:20.00
Y	36646502.017667	52003525.187247	52.694191	63.330000	 15:00:21.00
Y	36646428.868900	52003464.112628	51.336271	51.230000	 15:00:22.00
Y	36646289.825924	52003423.648914	56.641365	31.460000	 15:00:23.00
Y	36646150.820840	52003376.773374	64.512696	21.670000	 15:00:24.00
Y	36645914.457230	52003353.351278	82.556918	8.160000	 15:00:25.00
Y	36645744.385189	52003325.981186	85.951717	6.530000	 15:00:26.00
Y	36645635.030506	52003297.835490	82.671996	7.770000	 15:00:27.00
Y	36645542.462655	52003266.070705	77.263332	7.230000	 15:00:28.00
Y	36645446.467768	52003226.670850	75.030820	8.750000	 15:00:29.00
Y	36645366.172872	52003182.901126	52.337449	48.750000	 15:00:30.00
Y	36645358.413819	52003119.306289	48.424799	57.650000	 15:00:31.00
Y	36645355.179840	52003045.376755	48.931142	65.320000	 15:00:32.00
Y	36645361.988241	52002967.558057	50.806913	72.120000	 15:00:33.00
Y	36645420.644948	52002862.059100	58.919908	85.750000	 15:00:34.00
Y	36645491.468504	52002779.304785	61.555193	95.810000	 15:00:35.00
