Y	36644932.536894	52004357.600759	120.682241	187.480000	 21:38:03.00
Y	36645104.833655	52004411.096314	122.949276	184.850000	 21:38:04.00
Y	36645282.928228	52004457.184986	125.158773	181.960000	 21:38:05.00
Y	36645461.674486	52004493.774137	121.050490	179.140000	 21:38:06.00
Y	36645625.902642	52004519.454045	104.341173	176.180000	 21:38:07.00
Y	36645772.761438	52004529.913329	94.824227	170.000000	 21:38:08.00
Y	36645911.801346	52004520.630164	94.432962	160.550000	 21:38:09.00
Y	36646046.218540	52004487.959806	93.316706	150.350000	 21:38:10.00
Y	36646168.227001	52004439.984230	83.730713	144.340000	 21:38:11.00
Y	36646270.309403	52004389.653668	70.565796	140.920000	 21:38:12.00
Y	36646355.419293	52004340.764919	62.475816	137.130000	 21:38:13.00
Y	36646429.271284	52004283.219354	63.822228	125.560000	 21:38:14.00
Y	36646491.021134	52004208.824795	67.493215	112.450000	 21:38:15.00
Y	36646536.999338	52004117.387148	71.244756	99.720000	 21:38:16.00
Y	36646561.324748	52004013.622611	73.189573	85.650000	 21:38:17.00
Y	36646559.286300	52003905.689750	73.051479	70.410000	 21:38:18.00
Y	36646528.161106	52003801.072252	75.088359	54.990000	 21:38:19.00
Y	36646470.308309	52003703.448807	78.460143	41.630000	 21:38:20.00
Y	36646387.083564	52003618.438460	82.303746	28.060000	 21:38:21.00
Y	36646282.731921	52003549.559395	86.573138	17.110000	 21:38:22.00
Y	36646161.721901	52003496.094421	91.072686	8.770000	 21:38:23.00
Y	36646029.014277	52003457.959065	95.652788	1.330000	 21:38:24.00
Y	36645889.422191	52003426.480272	96.343256	1.730000	 21:38:25.00
Y	36645762.928601	52003394.394217	79.737508	4.630000	 21:38:26.00
Y	36645661.340706	52003361.372033	64.363095	9.790000	 21:38:27.00
Y	36645581.844976	52003316.690775	59.771485	26.840000	 21:38:28.00
Y	36645522.407892	52003251.922324	60.151242	45.200000	 21:38:29.00
Y	36645486.373060	52003172.010596	59.380220	64.210000	 21:38:30.00
Y	36645479.155483	52003083.915742	61.405591	83.070000	 21:38:31.00
Y	36645498.441389	52002993.062293	65.318242	97.840000	 21:38:32.00
Y	36645537.774293	52002900.842074	69.748742	105.490000	 21:38:33.00
Y	36645585.263654	52002804.892693	74.524477	104.680000	 21:38:34.00
Y	36645632.995015	52002701.502010	79.541876	102.800000	 21:38:35.00
Y	36645681.070542	52002590.155372	83.995392	101.660000	 21:38:36.00
Y	36645726.748723	52002481.541979	75.134390	101.430000	 21:38:37.00
Y	36645770.241953	52002390.147527	62.659941	107.040000	 21:38:38.00
Y	36645822.846406	52002318.216002	58.885384	122.920000	 21:38:39.00
Y	36645891.696550	52002267.164606	58.528643	140.780000	 21:38:40.00
Y	36645974.804433	52002237.668310	61.773841	157.060000	 21:38:41.00
Y	36646068.993014	52002230.165957	66.043233	169.740000	 21:38:42.00
Y	36646168.725943	52002241.418114	70.565796	180.270000	 21:38:43.00
Y	36646273.120839	52002269.644795	75.180421	186.700000	 21:38:44.00
Y	36646382.029777	52002306.257537	79.910125	187.280000	 21:38:45.00
Y	36646498.481960	52002342.228986	83.972376	184.350000	 21:38:46.00
Y	36646618.557886	52002369.291159	82.648980	178.680000	 21:38:47.00
Y	36646737.557942	52002376.881166	79.426798	165.780000	 21:38:48.00
Y	36646851.070330	52002356.098060	78.299034	151.230000	 21:38:49.00
Y	36646954.217673	52002309.717506	75.928428	137.600000	 21:38:50.00
Y	36647038.210977	52002247.762714	66.307912	126.850000	 21:38:51.00
Y	36647102.705773	52002178.189761	62.349231	116.640000	 21:38:52.00
Y	36647147.516394	52002098.822048	62.314707	100.760000	 21:38:53.00
Y	36647166.390789	52002010.022756	62.441293	81.220000	 21:38:54.00
Y	36647153.141486	52001918.052543	65.019039	61.400000	 21:38:55.00
Y	36647107.814249	52001832.015049	68.344792	42.230000	 21:38:56.00
Y	36647036.335630	52001756.297315	72.407043	30.020000	 21:38:57.00
Y	36646948.237002	52001689.582766	76.860559	22.310000	 21:38:58.00
Y	36646849.111236	52001625.492861	81.728357	21.980000	 21:38:59.00
Y	36646744.755588	52001556.619803	86.550122	22.980000	 21:39:00.00
Y	36646635.969002	52001482.052438	91.440935	23.790000	 21:39:01.00
Y	36646521.460161	52001402.069313	96.297224	23.960000	 21:39:02.00
Y	36646402.111446	52001318.450600	101.130498	24.040000	 21:39:03.00
Y	36646277.922832	52001231.196353	103.524119	23.880000	 21:39:04.00
Y	36646152.832843	52001145.368403	100.796772	23.190000	 21:39:05.00
Y	36646027.277581	52001071.217200	97.275387	15.750000	 21:39:06.00
Y	36645894.521361	52001023.987882	94.421454	1.630000	 21:39:07.00
Y	36645757.276319	52001014.917477	93.500830	344.230000	 21:39:08.00
Y	36645620.503169	52001043.920922	96.101592	330.350000	 21:39:09.00
Y	36645489.199988	52001104.501482	99.519407	319.180000	 21:39:10.00
Y	36645369.860504	52001188.854883	98.357120	308.440000	 21:39:11.00
Y	36645271.579781	52001285.414318	87.769949	300.270000	 21:39:12.00
Y	36645197.136351	52001377.079176	71.233248	295.510000	 21:39:13.00
Y	36645146.836905	52001462.305836	62.809542	282.480000	 21:39:14.00
Y	36645126.180337	52001550.745625	61.094881	261.680000	 21:39:15.00
Y	36645138.260292	52001639.268764	60.933772	240.740000	 21:39:16.00
Y	36645179.937286	52001721.902554	64.708328	224.030000	 21:39:17.00
Y	36645239.097516	52001800.520337	67.343613	219.490000	 21:39:18.00
Y	36645292.376863	52001883.854504	66.457513	233.070000	 21:39:19.00
Y	36645320.387198	52001979.287419	69.311446	250.820000	 21:39:20.00
Y	36645319.765700	52002085.081103	73.753455	266.530000	 21:39:21.00
Y	36645294.813897	52002195.135670	78.920455	276.460000	 21:39:22.00
Y	36645253.567305	52002309.442347	84.340626	280.770000	 21:39:23.00
Y	36645203.671378	52002426.845089	87.090989	282.840000	 21:39:24.00
Y	36645154.918513	52002535.380813	73.764963	283.890000	 21:39:25.00
Y	36645112.735091	52002623.289091	58.091347	285.020000	 21:39:26.00
Y	36645075.727742	52002691.363048	46.111733	290.550000	 21:39:27.00
Y	36645033.585162	52002738.624111	40.944733	310.560000	 21:39:28.00
Y	36644980.649985	52002765.553172	41.002272	333.560000	 21:39:29.00
Y	36644919.217031	52002769.931492	42.878042	354.010000	 21:39:30.00
Y	36644858.408680	52002752.501599	44.443102	15.050000	 21:39:31.00
Y	36644807.263930	52002711.314829	45.847053	38.500000	 21:39:32.00
Y	36644773.390413	52002651.627169	48.631940	58.910000	 21:39:33.00
Y	36644755.970147	52002577.555586	53.902509	71.370000	 21:39:34.00
Y	36644737.008364	52002495.688879	59.587360	60.570000	 21:39:35.00
Y	36644695.026550	52002414.598520	64.857930	42.940000	 21:39:36.00
Y	36644625.397509	52002345.133795	69.576126	25.590000	 21:39:37.00
Y	36644533.555439	52002291.048858	75.525655	13.490000	 21:39:38.00
Y	36644425.278943	52002248.142303	81.958512	7.460000	 21:39:39.00
Y	36644308.270100	52002205.640866	85.825131	9.790000	 21:39:40.00
Y	36644187.815130	52002158.710544	89.173900	10.330000	 21:39:41.00
Y	36644061.683835	52002115.467032	90.980623	5.410000	 21:39:42.00
Y	36643931.380004	52002090.116815	88.943744	354.150000	 21:39:43.00
Y	36643801.686770	52002095.912872	88.817158	339.010000	 21:39:44.00
Y	36643678.651617	52002133.521336	86.550122	324.950000	 21:39:45.00
Y	36643563.807880	52002195.222927	89.438579	316.380000	 21:39:46.00
Y	36643461.411399	52002265.815717	78.885931	312.060000	 21:39:47.00
Y	36643380.576561	52002330.528280	61.405591	308.450000	 21:39:48.00
Y	36643321.080062	52002393.595716	56.227084	296.070000	 21:39:49.00
Y	36643283.153112	52002466.297189	56.238592	277.720000	 21:39:50.00
Y	36643270.771741	52002547.283128	55.709233	257.490000	 21:39:51.00
Y	36643287.866426	52002626.101501	54.731071	236.970000	 21:39:52.00
Y	36643316.684759	52002701.900091	53.810447	239.420000	 21:39:53.00
Y	36643329.719653	52002779.377267	53.902509	259.530000	 21:39:54.00
Y	36643315.061684	52002859.376270	56.802474	277.730000	 21:39:55.00
Y	36643287.982914	52002942.791531	61.325037	276.560000	 21:39:56.00
Y	36643272.858815	52003034.465960	65.076578	261.050000	 21:39:57.00
Y	36643281.106457	52003132.923696	69.276923	248.280000	 21:39:58.00
Y	36643309.772113	52003234.368593	73.557822	238.150000	 21:39:59.00
Y	36643358.280191	52003335.476963	77.712136	229.050000	 21:40:00.00
Y	36643425.460620	52003432.806949	81.567247	220.150000	 21:40:01.00
Y	36643508.443069	52003525.253381	86.055287	214.000000	 21:40:02.00
Y	36643604.440491	52003614.402184	90.589358	209.460000	 21:40:03.00
Y	36643711.464844	52003700.928193	95.088906	206.340000	 21:40:04.00
Y	36643828.020347	52003786.138972	99.542422	204.130000	 21:40:05.00
Y	36643952.713461	52003870.827485	103.685228	201.970000	 21:40:06.00
Y	36644085.748706	52003953.964529	107.701449	199.820000	 21:40:07.00
Y	36644226.039308	52004034.799220	110.843077	198.010000	 21:40:08.00
Y	36644370.612683	52004112.740863	110.797045	196.220000	 21:40:09.00
Y	36644519.181106	52004186.127439	112.695832	194.240000	 21:40:10.00
Y	36644672.831391	52004255.709787	114.571602	192.080000	 21:40:11.00
Y	36644831.378089	52004319.311237	116.550943	189.490000	 21:40:12.00
Y	36644996.112537	52004376.653357	118.484252	186.760000	 21:40:13.00
Y	36645165.947991	52004426.985152	120.440577	184.050000	 21:40:14.00
Y	36645340.392227	52004469.673743	122.362379	181.340000	 21:40:15.00
Y	36645513.007809	52004502.904844	114.824774	178.410000	 21:40:16.00
Y	36645668.132691	52004524.635978	97.931331	175.160000	 21:40:17.00
